stationid,startTime,inNums,outNums,flow,allflow
1,2022/7/15 18:10,203,327,-124,-278
1,2022/7/15 18:20,163,334,-171,-571
1,2022/7/15 18:30,74,319,-245,-766
1,2022/7/15 18:40,56,301,-245,-787
1,2022/7/15 18:50,46,256,-210,-769
1,2022/7/15 19:00,43,197,-154,-589
1,2022/7/15 19:10,40,147,-107,-458
1,2022/7/15 19:20,40,144,-104,-326
1,2022/7/15 19:30,37,110,-73,-373
1,2022/7/15 19:40,35,125,-90,-329
1,2022/7/15 19:50,28,125,-97,-306
1,2022/7/15 20:00,33,105,-72,-278
1,2022/7/15 20:10,38,108,-70,-260
1,2022/7/15 20:20,41,81,-40,-170
1,2022/7/15 20:30,40,122,-82,-242
1,2022/7/15 20:40,44,83,-39,-177
1,2022/7/15 20:50,32,107,-75,-199
1,2022/7/15 21:00,28,78,-50,-140
1,2022/7/15 21:10,27,127,-100,-211
1,2022/7/15 21:20,25,108,-83,-256
1,2022/7/15 21:30,29,99,-70,-212
1,2022/7/15 21:40,25,102,-77,-174
1,2022/7/15 21:50,23,78,-55,-239
1,2022/7/15 22:00,15,106,-91,-286
1,2022/7/15 22:10,2,73,-71,-345
1,2022/7/15 22:20,0,108,-108,-377
1,2022/7/15 22:30,0,79,-79,-351
1,2022/7/15 22:40,1,75,-74,-298
1,2022/7/15 22:50,0,34,-34,-193
19,2022/7/15 5:00,0,1,-1,-6
19,2022/7/15 5:10,2,1,1,12
19,2022/7/15 5:20,5,1,4,39
19,2022/7/15 5:30,16,1,15,62
19,2022/7/15 5:40,18,1,17,73
19,2022/7/15 5:50,16,1,15,83
19,2022/7/15 6:00,25,1,24,123
19,2022/7/15 6:10,27,19,8,96
19,2022/7/15 6:20,32,14,18,68
19,2022/7/15 6:30,36,23,13,73
19,2022/7/15 6:40,57,34,23,138
19,2022/7/15 6:50,70,25,45,222
19,2022/7/15 7:00,76,54,22,319
19,2022/7/15 7:10,109,72,37,529
19,2022/7/15 7:20,187,78,109,837
19,2022/7/15 7:30,255,105,150,1126
19,2022/7/15 7:40,361,184,177,1516
19,2022/7/15 7:50,376,133,243,1975
19,2022/7/15 8:00,572,298,274,2072
19,2022/7/15 8:10,591,212,379,1791
19,2022/7/15 8:20,436,232,204,1102
19,2022/7/15 8:30,392,268,124,639
19,2022/7/15 8:40,277,326,-49,-403
19,2022/7/15 8:50,254,323,-69,-267
19,2022/7/15 9:00,197,268,-71,-392
19,2022/7/15 9:10,162,208,-46,-547
19,2022/7/15 9:20,93,184,-91,-536
19,2022/7/15 9:30,67,119,-52,-407
19,2022/7/15 9:40,64,114,-50,-421
19,2022/7/15 9:50,52,114,-62,-371
19,2022/7/15 10:00,44,105,-61,-339
19,2022/7/15 10:10,45,99,-54,-291
19,2022/7/15 10:20,43,94,-51,-273
19,2022/7/15 10:30,36,97,-61,-308
19,2022/7/15 10:40,40,89,-49,-278
19,2022/7/15 10:50,30,75,-45,-269
19,2022/7/15 11:00,37,87,-50,-269
19,2022/7/15 11:10,43,76,-33,-262
19,2022/7/15 11:20,40,75,-35,-240
19,2022/7/15 11:30,52,78,-26,-245
19,2022/7/15 11:40,66,87,-21,-215
19,2022/7/15 11:50,85,87,-2,-185
19,2022/7/15 12:00,72,76,-4,-183
19,2022/7/15 12:10,62,92,-30,-202
19,2022/7/15 12:20,62,92,-30,-194
19,2022/7/15 12:30,67,95,-28,-221
19,2022/7/15 12:40,63,98,-35,-233
19,2022/7/15 12:50,57,106,-49,-220
19,2022/7/15 13:00,60,105,-45,-252
19,2022/7/15 13:10,60,105,-45,-242
19,2022/7/15 13:20,60,102,-42,-263
19,2022/7/15 13:30,54,110,-56,-266
19,2022/7/15 13:40,43,110,-67,-285
19,2022/7/15 13:50,41,99,-58,-261
19,2022/7/15 14:00,44,94,-50,-273
19,2022/7/15 14:10,50,96,-46,-253
19,2022/7/15 14:20,44,93,-49,-276
19,2022/7/15 14:30,44,106,-62,-239
19,2022/7/15 14:40,40,97,-57,-269
19,2022/7/15 14:50,41,101,-60,-276
19,2022/7/15 15:00,45,104,-59,-282
19,2022/7/15 15:10,95,97,-2,-199
19,2022/7/15 15:20,64,103,-39,-255
19,2022/7/15 15:30,53,101,-48,-294
19,2022/7/15 15:40,49,111,-62,-323
19,2022/7/15 15:50,61,101,-40,-270
19,2022/7/15 16:00,61,103,-42,-276
19,2022/7/15 16:10,62,110,-48,-265
19,2022/7/15 16:20,69,109,-40,-260
19,2022/7/15 16:30,93,104,-11,-214
19,2022/7/15 16:40,138,102,36,-76
19,2022/7/15 16:50,174,109,65,-157
19,2022/7/15 17:00,267,123,144,141
19,2022/7/15 17:10,310,124,186,245
19,2022/7/15 17:20,283,118,165,59
19,2022/7/15 17:30,298,110,188,-12
19,2022/7/15 17:40,367,183,184,105
19,2022/7/15 17:50,334,177,157,-199
19,2022/7/15 18:00,266,208,58,-659
19,2022/7/15 18:10,265,223,42,-236
19,2022/7/15 18:20,256,236,20,-551
19,2022/7/15 18:30,183,224,-41,-807
19,2022/7/15 18:40,150,220,-70,-857
19,2022/7/15 18:50,96,178,-82,-851
19,2022/7/15 19:00,68,226,-158,-747
19,2022/7/15 19:10,70,139,-69,-527
19,2022/7/15 19:20,53,120,-67,-393
19,2022/7/15 19:30,44,109,-65,-438
19,2022/7/15 19:40,41,127,-86,-415
19,2022/7/15 19:50,41,113,-72,-378
19,2022/7/15 20:00,45,120,-75,-353
19,2022/7/15 20:10,45,110,-65,-325
19,2022/7/15 20:20,43,99,-56,-226
19,2022/7/15 20:30,44,106,-62,-304
19,2022/7/15 20:40,47,105,-58,-235
19,2022/7/15 20:50,45,106,-61,-260
19,2022/7/15 21:00,44,122,-78,-218
19,2022/7/15 21:10,37,93,-56,-267
19,2022/7/15 21:20,37,114,-77,-333
19,2022/7/15 21:30,35,105,-70,-282
19,2022/7/15 21:40,30,112,-82,-256
19,2022/7/15 21:50,33,121,-88,-327
19,2022/7/15 22:00,25,96,-71,-357
19,2022/7/15 22:10,12,105,-93,-438
19,2022/7/15 22:20,3,71,-68,-445
19,2022/7/15 22:30,2,96,-94,-445
19,2022/7/15 22:40,2,71,-69,-367
19,2022/7/15 22:50,0,39,-39,-232
25,2022/7/15 5:00,0,1,-1,-7
25,2022/7/15 5:10,1,1,0,12
25,2022/7/15 5:20,6,1,5,44
25,2022/7/15 5:30,11,1,10,72
25,2022/7/15 5:40,20,1,19,92
25,2022/7/15 5:50,20,5,15,98
25,2022/7/15 6:00,26,1,25,148
25,2022/7/15 6:10,34,16,18,114
25,2022/7/15 6:20,40,19,21,89
25,2022/7/15 6:30,55,23,32,105
25,2022/7/15 6:40,60,25,35,173
25,2022/7/15 6:50,79,23,56,278
25,2022/7/15 7:00,186,46,140,459
25,2022/7/15 7:10,192,64,128,657
25,2022/7/15 7:20,227,62,165,1002
25,2022/7/15 7:30,254,68,186,1312
25,2022/7/15 7:40,350,75,275,1791
25,2022/7/15 7:50,368,74,294,2269
25,2022/7/15 8:00,478,110,368,2440
25,2022/7/15 8:10,571,123,448,2239
25,2022/7/15 8:20,573,139,434,1536
25,2022/7/15 8:30,368,152,216,855
25,2022/7/15 8:40,278,222,56,-347
25,2022/7/15 8:50,247,110,137,-130
25,2022/7/15 9:00,212,110,102,-290
25,2022/7/15 9:10,181,105,76,-471
25,2022/7/15 9:20,122,108,14,-522
25,2022/7/15 9:30,75,98,-23,-430
25,2022/7/15 9:40,60,84,-24,-445
25,2022/7/15 9:50,48,76,-28,-399
25,2022/7/15 10:00,43,73,-30,-369
25,2022/7/15 10:10,38,70,-32,-323
25,2022/7/15 10:20,37,70,-33,-306
25,2022/7/15 10:30,29,71,-42,-350
25,2022/7/15 10:40,32,72,-40,-318
25,2022/7/15 10:50,31,62,-31,-300
25,2022/7/15 11:00,31,62,-31,-300
25,2022/7/15 11:10,32,67,-35,-297
25,2022/7/15 11:20,29,64,-35,-275
25,2022/7/15 11:30,32,66,-34,-279
25,2022/7/15 11:40,27,61,-34,-249
25,2022/7/15 11:50,33,70,-37,-222
25,2022/7/15 12:00,31,67,-36,-219
25,2022/7/15 12:10,31,66,-35,-237
25,2022/7/15 12:20,32,66,-34,-228
25,2022/7/15 12:30,31,70,-39,-260
25,2022/7/15 12:40,29,73,-44,-277
25,2022/7/15 12:50,31,71,-40,-260
25,2022/7/15 13:00,34,62,-28,-280
25,2022/7/15 13:10,33,71,-38,-280
25,2022/7/15 13:20,31,69,-38,-301
25,2022/7/15 13:30,33,70,-37,-303
25,2022/7/15 13:40,28,69,-41,-326
25,2022/7/15 13:50,29,87,-58,-319
25,2022/7/15 14:00,33,64,-31,-304
25,2022/7/15 14:10,31,77,-46,-299
25,2022/7/15 14:20,25,77,-52,-328
25,2022/7/15 14:30,34,66,-32,-271
25,2022/7/15 14:40,29,76,-47,-316
25,2022/7/15 14:50,31,85,-54,-330
25,2022/7/15 15:00,33,74,-41,-323
25,2022/7/15 15:10,30,83,-53,-252
25,2022/7/15 15:20,35,76,-41,-296
25,2022/7/15 15:30,35,97,-62,-356
25,2022/7/15 15:40,29,90,-61,-384
25,2022/7/15 15:50,36,93,-57,-327
25,2022/7/15 16:00,38,91,-53,-329
25,2022/7/15 16:10,34,101,-67,-332
25,2022/7/15 16:20,36,108,-72,-332
25,2022/7/15 16:30,37,106,-69,-283
25,2022/7/15 16:40,43,112,-69,-145
25,2022/7/15 16:50,43,106,-63,-220
25,2022/7/15 17:00,91,116,-25,116
25,2022/7/15 17:10,133,123,10,255
25,2022/7/15 17:20,61,118,-57,2
25,2022/7/15 17:30,80,151,-71,-83
25,2022/7/15 17:40,185,183,2,107
25,2022/7/15 17:50,83,178,-95,-294
25,2022/7/15 18:00,72,226,-154,-813
25,2022/7/15 18:10,130,226,-96,-332
25,2022/7/15 18:20,74,223,-149,-700
25,2022/7/15 18:30,46,226,-180,-987
25,2022/7/15 18:40,44,198,-154,-1011
25,2022/7/15 18:50,43,184,-141,-992
25,2022/7/15 19:00,37,152,-115,-862
25,2022/7/15 19:10,38,110,-72,-599
25,2022/7/15 19:20,33,109,-76,-469
25,2022/7/15 19:30,29,118,-89,-527
25,2022/7/15 19:40,27,104,-77,-492
25,2022/7/15 19:50,27,106,-79,-457
25,2022/7/15 20:00,28,108,-80,-433
25,2022/7/15 20:10,28,110,-82,-407
25,2022/7/15 20:20,28,79,-51,-277
25,2022/7/15 20:30,23,107,-84,-388
25,2022/7/15 20:40,29,78,-49,-284
25,2022/7/15 20:50,25,106,-81,-341
25,2022/7/15 21:00,24,94,-70,-288
25,2022/7/15 21:10,23,106,-83,-350
25,2022/7/15 21:20,22,99,-77,-410
25,2022/7/15 21:30,16,100,-84,-366
25,2022/7/15 21:40,13,105,-92,-348
25,2022/7/15 21:50,14,87,-73,-400
25,2022/7/15 22:00,16,107,-91,-448
25,2022/7/15 22:10,6,73,-67,-505
25,2022/7/15 22:20,4,99,-95,-540
25,2022/7/15 22:30,1,73,-72,-517
25,2022/7/15 22:40,0,59,-59,-426
25,2022/7/15 22:50,0,3,-3,-235
2,2022/7/15 5:00,0,1,-1,-8
2,2022/7/15 5:10,1,1,0,12
2,2022/7/15 5:20,3,1,2,46
2,2022/7/15 5:30,8,1,7,79
2,2022/7/15 5:40,18,1,17,109
2,2022/7/15 5:50,21,6,15,113
2,2022/7/15 6:00,23,21,2,150
2,2022/7/15 6:10,30,21,9,123
2,2022/7/15 6:20,33,23,10,99
2,2022/7/15 6:30,41,38,3,108
2,2022/7/15 6:40,44,33,11,184
2,2022/7/15 6:50,63,52,11,289
2,2022/7/15 7:00,76,67,9,468
2,2022/7/15 7:10,91,68,23,680
2,2022/7/15 7:20,101,75,26,1028
2,2022/7/15 7:30,162,105,57,1369
2,2022/7/15 7:40,226,122,104,1895
2,2022/7/15 7:50,274,185,89,2358
2,2022/7/15 8:00,300,281,19,2459
2,2022/7/15 8:10,318,507,-189,2050
2,2022/7/15 8:20,337,535,-198,1338
2,2022/7/15 8:30,303,434,-131,724
2,2022/7/15 8:40,269,1126,-857,-1204
2,2022/7/15 8:50,224,429,-205,-335
2,2022/7/15 9:00,182,317,-135,-425
2,2022/7/15 9:10,145,217,-72,-543
2,2022/7/15 9:20,83,181,-98,-620
2,2022/7/15 9:30,65,133,-68,-498
2,2022/7/15 9:40,51,121,-70,-515
2,2022/7/15 9:50,48,109,-61,-460
2,2022/7/15 10:00,45,105,-60,-429
2,2022/7/15 10:10,44,98,-54,-377
2,2022/7/15 10:20,42,90,-48,-354
2,2022/7/15 10:30,37,90,-53,-403
2,2022/7/15 10:40,36,93,-57,-375
2,2022/7/15 10:50,36,76,-40,-340
2,2022/7/15 11:00,37,70,-33,-333
2,2022/7/15 11:10,36,85,-49,-346
2,2022/7/15 11:20,37,81,-44,-319
2,2022/7/15 11:30,38,74,-36,-315
2,2022/7/15 11:40,34,76,-42,-291
2,2022/7/15 11:50,34,70,-36,-258
2,2022/7/15 12:00,38,76,-38,-257
2,2022/7/15 12:10,45,69,-24,-261
2,2022/7/15 12:20,44,76,-32,-260
2,2022/7/15 12:30,41,73,-32,-292
2,2022/7/15 12:40,46,76,-30,-307
2,2022/7/15 12:50,41,90,-49,-309
2,2022/7/15 13:00,41,73,-32,-312
2,2022/7/15 13:10,38,104,-66,-346
2,2022/7/15 13:20,41,76,-35,-336
2,2022/7/15 13:30,38,93,-55,-358
2,2022/7/15 13:40,44,82,-38,-364
2,2022/7/15 13:50,41,87,-46,-365
2,2022/7/15 14:00,41,93,-52,-356
2,2022/7/15 14:10,44,82,-38,-337
2,2022/7/15 14:20,36,94,-58,-386
2,2022/7/15 14:30,35,81,-46,-317
2,2022/7/15 14:40,40,79,-39,-355
2,2022/7/15 14:50,37,79,-42,-372
2,2022/7/15 15:00,43,77,-34,-357
2,2022/7/15 15:10,41,93,-52,-304
2,2022/7/15 15:20,42,83,-41,-337
2,2022/7/15 15:30,45,105,-60,-416
2,2022/7/15 15:40,43,87,-44,-428
2,2022/7/15 15:50,46,104,-58,-385
2,2022/7/15 16:00,50,92,-42,-371
2,2022/7/15 16:10,53,97,-44,-376
2,2022/7/15 16:20,47,100,-53,-385
2,2022/7/15 16:30,68,99,-31,-314
2,2022/7/15 16:40,94,112,-18,-163
2,2022/7/15 16:50,85,105,-20,-240
2,2022/7/15 17:00,277,108,169,285
2,2022/7/15 17:10,310,125,185,440
2,2022/7/15 17:20,275,110,165,167
2,2022/7/15 17:30,327,108,219,136
2,2022/7/15 17:40,710,142,568,675
2,2022/7/15 17:50,462,181,281,-13
2,2022/7/15 18:00,326,184,142,-671
2,2022/7/15 18:10,577,192,385,53
2,2022/7/15 18:20,272,159,113,-587
2,2022/7/15 18:30,205,185,20,-967
2,2022/7/15 18:40,176,152,24,-987
2,2022/7/15 18:50,89,117,-28,-1020
2,2022/7/15 19:00,76,110,-34,-896
2,2022/7/15 19:10,65,124,-59,-658
2,2022/7/15 19:20,52,103,-51,-520
2,2022/7/15 19:30,45,111,-66,-593
2,2022/7/15 19:40,39,105,-66,-558
2,2022/7/15 19:50,40,95,-55,-512
2,2022/7/15 20:00,39,82,-43,-476
2,2022/7/15 20:10,40,95,-55,-462
2,2022/7/15 20:20,36,93,-57,-334
2,2022/7/15 20:30,32,79,-47,-435
2,2022/7/15 20:40,37,92,-55,-339
2,2022/7/15 20:50,36,78,-42,-383
2,2022/7/15 21:00,30,77,-47,-335
2,2022/7/15 21:10,29,82,-53,-403
2,2022/7/15 21:20,30,97,-67,-477
2,2022/7/15 21:30,29,76,-47,-413
2,2022/7/15 21:40,26,80,-54,-402
2,2022/7/15 21:50,28,79,-51,-451
2,2022/7/15 22:00,23,86,-63,-511
2,2022/7/15 22:10,28,79,-51,-556
2,2022/7/15 22:20,15,78,-63,-603
2,2022/7/15 22:30,11,77,-66,-583
2,2022/7/15 22:40,5,52,-47,-473
2,2022/7/15 22:50,0,3,-3,-238
16,2022/7/15 5:00,0,1,-1,-9
16,2022/7/15 5:10,0,1,-1,11
16,2022/7/15 5:20,2,1,1,47
16,2022/7/15 5:30,6,1,5,84
16,2022/7/15 5:40,13,1,12,121
16,2022/7/15 5:50,13,5,8,121
16,2022/7/15 6:00,17,8,9,159
16,2022/7/15 6:10,22,23,-1,122
16,2022/7/15 6:20,22,30,-8,91
16,2022/7/15 6:30,30,37,-7,101
16,2022/7/15 6:40,32,63,-31,153
16,2022/7/15 6:50,31,93,-62,227
16,2022/7/15 7:00,42,123,-81,387
16,2022/7/15 7:10,52,109,-57,623
16,2022/7/15 7:20,56,126,-70,958
16,2022/7/15 7:30,67,124,-57,1312
16,2022/7/15 7:40,94,139,-45,1850
16,2022/7/15 7:50,145,197,-52,2306
16,2022/7/15 8:00,180,506,-326,2133
16,2022/7/15 8:10,189,565,-376,1674
16,2022/7/15 8:20,224,1597,-1373,-35
16,2022/7/15 8:30,221,1522,-1301,-577
16,2022/7/15 8:40,176,1981,-1805,-3009
16,2022/7/15 8:50,150,1521,-1371,-1706
16,2022/7/15 9:00,84,429,-345,-770
16,2022/7/15 9:10,74,508,-434,-977
16,2022/7/15 9:20,68,317,-249,-869
16,2022/7/15 9:30,58,190,-132,-630
16,2022/7/15 9:40,53,169,-116,-631
16,2022/7/15 9:50,49,142,-93,-553
16,2022/7/15 10:00,45,129,-84,-513
16,2022/7/15 10:10,43,102,-59,-436
16,2022/7/15 10:20,49,114,-65,-419
16,2022/7/15 10:30,47,104,-57,-460
16,2022/7/15 10:40,45,113,-68,-443
16,2022/7/15 10:50,42,112,-70,-410
16,2022/7/15 11:00,44,111,-67,-400
16,2022/7/15 11:10,48,106,-58,-404
16,2022/7/15 11:20,45,101,-56,-375
16,2022/7/15 11:30,49,111,-62,-377
16,2022/7/15 11:40,49,104,-55,-346
16,2022/7/15 11:50,47,110,-63,-321
16,2022/7/15 12:00,56,100,-44,-301
16,2022/7/15 12:10,59,105,-46,-307
16,2022/7/15 12:20,45,108,-63,-323
16,2022/7/15 12:30,58,108,-50,-342
16,2022/7/15 12:40,50,109,-59,-366
16,2022/7/15 12:50,58,108,-50,-359
16,2022/7/15 13:00,54,105,-51,-363
16,2022/7/15 13:10,67,107,-40,-386
16,2022/7/15 13:20,62,105,-43,-379
16,2022/7/15 13:30,60,109,-49,-407
16,2022/7/15 13:40,58,108,-50,-414
16,2022/7/15 13:50,60,105,-45,-410
16,2022/7/15 14:00,56,112,-56,-412
16,2022/7/15 14:10,55,111,-56,-393
16,2022/7/15 14:20,58,106,-48,-434
16,2022/7/15 14:30,56,106,-50,-367
16,2022/7/15 14:40,52,112,-60,-415
16,2022/7/15 14:50,57,112,-55,-427
16,2022/7/15 15:00,56,105,-49,-406
16,2022/7/15 15:10,71,109,-38,-342
16,2022/7/15 15:20,77,104,-27,-364
16,2022/7/15 15:30,67,104,-37,-453
16,2022/7/15 15:40,83,108,-25,-453
16,2022/7/15 15:50,68,103,-35,-420
16,2022/7/15 16:00,85,109,-24,-395
16,2022/7/15 16:10,79,105,-26,-402
16,2022/7/15 16:20,92,106,-14,-399
16,2022/7/15 16:30,167,105,62,-252
16,2022/7/15 16:40,178,105,73,-90
16,2022/7/15 16:50,206,106,100,-140
16,2022/7/15 17:00,342,109,233,518
16,2022/7/15 17:10,461,97,364,804
16,2022/7/15 17:20,312,120,192,359
16,2022/7/15 17:30,657,109,548,684
16,2022/7/15 17:40,1045,132,913,1588
16,2022/7/15 17:50,710,181,529,516
16,2022/7/15 18:00,835,152,683,12
16,2022/7/15 18:10,1149,153,996,1049
16,2022/7/15 18:20,679,153,526,-61
16,2022/7/15 18:30,576,150,426,-541
16,2022/7/15 18:40,311,144,167,-820
16,2022/7/15 18:50,274,116,158,-862
16,2022/7/15 19:00,216,111,105,-791
16,2022/7/15 19:10,222,112,110,-548
16,2022/7/15 19:20,178,115,63,-457
16,2022/7/15 19:30,175,97,78,-515
16,2022/7/15 19:40,139,95,44,-514
16,2022/7/15 19:50,130,83,47,-465
16,2022/7/15 20:00,102,99,3,-473
16,2022/7/15 20:10,84,71,13,-449
16,2022/7/15 20:20,70,79,-9,-343
16,2022/7/15 20:30,67,63,4,-431
16,2022/7/15 20:40,67,87,-20,-359
16,2022/7/15 20:50,76,67,9,-374
16,2022/7/15 21:00,64,85,-21,-356
16,2022/7/15 21:10,59,69,-10,-413
16,2022/7/15 21:20,43,75,-32,-509
16,2022/7/15 21:30,39,79,-40,-453
16,2022/7/15 21:40,38,67,-29,-431
16,2022/7/15 21:50,30,77,-47,-498
16,2022/7/15 22:00,39,61,-22,-533
16,2022/7/15 22:10,26,76,-50,-606
16,2022/7/15 22:20,12,74,-62,-665
16,2022/7/15 22:30,5,67,-62,-645
16,2022/7/15 22:40,0,24,-24,-497
16,2022/7/15 22:50,0,3,-3,-241
18,2022/7/15 5:00,0,1,-1,-10
18,2022/7/15 5:10,0,1,-1,10
18,2022/7/15 5:20,1,1,0,47
18,2022/7/15 5:30,5,1,4,88
18,2022/7/15 5:40,10,8,2,123
18,2022/7/15 5:50,15,23,-8,113
18,2022/7/15 6:00,16,57,-41,118
18,2022/7/15 6:10,19,59,-40,82
18,2022/7/15 6:20,27,68,-41,50
18,2022/7/15 6:30,24,93,-69,32
18,2022/7/15 6:40,33,106,-73,80
18,2022/7/15 6:50,32,105,-73,154
18,2022/7/15 7:00,37,123,-86,301
18,2022/7/15 7:10,31,123,-92,531
18,2022/7/15 7:20,44,128,-84,874
18,2022/7/15 7:30,52,152,-100,1212
18,2022/7/15 7:40,57,152,-95,1755
18,2022/7/15 7:50,61,269,-208,2098
18,2022/7/15 8:00,70,325,-255,1878
18,2022/7/15 8:10,75,421,-346,1328
18,2022/7/15 8:20,69,491,-422,-457
18,2022/7/15 8:30,68,589,-521,-1098
18,2022/7/15 8:40,54,574,-520,-3529
18,2022/7/15 8:50,53,505,-452,-2158
18,2022/7/15 9:00,49,333,-284,-1054
18,2022/7/15 9:10,45,298,-253,-1230
18,2022/7/15 9:20,43,196,-153,-1022
18,2022/7/15 9:30,42,225,-183,-813
18,2022/7/15 9:40,46,232,-186,-817
18,2022/7/15 9:50,47,221,-174,-727
18,2022/7/15 10:00,41,179,-138,-651
18,2022/7/15 10:10,44,192,-148,-584
18,2022/7/15 10:20,40,192,-152,-571
18,2022/7/15 10:30,44,180,-136,-596
18,2022/7/15 10:40,48,146,-98,-541
18,2022/7/15 10:50,51,146,-95,-505
18,2022/7/15 11:00,62,169,-107,-507
18,2022/7/15 11:10,60,153,-93,-497
18,2022/7/15 11:20,66,138,-72,-447
18,2022/7/15 11:30,70,181,-111,-488
18,2022/7/15 11:40,73,151,-78,-424
18,2022/7/15 11:50,75,142,-67,-388
18,2022/7/15 12:00,82,137,-55,-356
18,2022/7/15 12:10,108,151,-43,-350
18,2022/7/15 12:20,124,110,14,-309
18,2022/7/15 12:30,124,170,-46,-388
18,2022/7/15 12:40,132,138,-6,-372
18,2022/7/15 12:50,156,153,3,-356
18,2022/7/15 13:00,175,152,23,-340
18,2022/7/15 13:10,174,146,28,-358
18,2022/7/15 13:20,173,182,-9,-388
18,2022/7/15 13:30,198,170,28,-379
18,2022/7/15 13:40,204,192,12,-402
18,2022/7/15 13:50,191,154,37,-373
18,2022/7/15 14:00,203,170,33,-379
18,2022/7/15 14:10,206,139,67,-326
18,2022/7/15 14:20,207,119,88,-346
18,2022/7/15 14:30,201,138,63,-304
18,2022/7/15 14:40,217,105,112,-303
18,2022/7/15 14:50,242,105,137,-290
18,2022/7/15 15:00,243,109,134,-272
18,2022/7/15 15:10,268,110,158,-184
18,2022/7/15 15:20,272,122,150,-214
18,2022/7/15 15:30,267,119,148,-305
18,2022/7/15 15:40,270,116,154,-299
18,2022/7/15 15:50,261,88,173,-247
18,2022/7/15 16:00,265,102,163,-232
18,2022/7/15 16:10,287,108,179,-223
18,2022/7/15 16:20,293,102,191,-208
18,2022/7/15 16:30,331,105,226,-26
18,2022/7/15 16:40,350,96,254,164
18,2022/7/15 16:50,368,96,272,132
18,2022/7/15 17:00,695,99,596,1114
18,2022/7/15 17:10,654,90,564,1368
18,2022/7/15 17:20,598,99,499,858
18,2022/7/15 17:30,618,98,520,1204
18,2022/7/15 17:40,706,93,613,2201
18,2022/7/15 17:50,698,104,594,1110
18,2022/7/15 18:00,575,108,467,479
18,2022/7/15 18:10,639,92,547,1596
18,2022/7/15 18:20,368,99,269,208
18,2022/7/15 18:30,273,112,161,-380
18,2022/7/15 18:40,218,92,126,-694
18,2022/7/15 18:50,174,93,81,-781
18,2022/7/15 19:00,127,68,59,-732
18,2022/7/15 19:10,73,69,4,-544
18,2022/7/15 19:20,42,67,-25,-482
18,2022/7/15 19:30,36,67,-31,-546
18,2022/7/15 19:40,30,59,-29,-543
18,2022/7/15 19:50,29,51,-22,-487
18,2022/7/15 20:00,31,47,-16,-489
18,2022/7/15 20:10,31,56,-25,-474
18,2022/7/15 20:20,26,49,-23,-366
18,2022/7/15 20:30,24,67,-43,-474
18,2022/7/15 20:40,25,47,-22,-381
18,2022/7/15 20:50,23,63,-40,-414
18,2022/7/15 21:00,29,47,-18,-374
18,2022/7/15 21:10,27,53,-26,-439
18,2022/7/15 21:20,23,49,-26,-535
18,2022/7/15 21:30,20,60,-40,-493
18,2022/7/15 21:40,22,54,-32,-463
18,2022/7/15 21:50,15,51,-36,-534
18,2022/7/15 22:00,20,56,-36,-569
18,2022/7/15 22:10,11,40,-29,-635
18,2022/7/15 22:20,6,71,-65,-730
18,2022/7/15 22:30,2,55,-53,-698
18,2022/7/15 22:40,0,25,-25,-522
18,2022/7/15 22:50,0,3,-3,-244
10,2022/7/15 5:00,0,1,-1,-11
10,2022/7/15 5:10,2,1,1,11
10,2022/7/15 5:20,7,1,6,53
10,2022/7/15 5:30,10,11,-1,87
10,2022/7/15 5:40,15,6,9,132
10,2022/7/15 5:50,23,13,10,123
10,2022/7/15 6:00,22,46,-24,94
10,2022/7/15 6:10,26,58,-32,50
10,2022/7/15 6:20,29,60,-31,19
10,2022/7/15 6:30,34,73,-39,-7
10,2022/7/15 6:40,38,77,-39,41
10,2022/7/15 6:50,34,106,-72,82
10,2022/7/15 7:00,42,113,-71,230
10,2022/7/15 7:10,46,117,-71,460
10,2022/7/15 7:20,52,190,-138,736
10,2022/7/15 7:30,58,325,-267,945
10,2022/7/15 7:40,68,443,-375,1380
10,2022/7/15 7:50,83,440,-357,1741
10,2022/7/15 8:00,113,1189,-1076,802
10,2022/7/15 8:10,154,2156,-2002,-674
10,2022/7/15 8:20,155,3168,-3013,-3470
10,2022/7/15 8:30,128,3266,-3138,-4236
10,2022/7/15 8:40,83,2848,-2765,-6294
10,2022/7/15 8:50,78,3164,-3086,-5244
10,2022/7/15 9:00,69,1627,-1558,-2612
10,2022/7/15 9:10,66,1565,-1499,-2729
10,2022/7/15 9:20,70,1120,-1050,-2072
10,2022/7/15 9:30,71,478,-407,-1220
10,2022/7/15 9:40,65,427,-362,-1179
10,2022/7/15 9:50,67,438,-371,-1098
10,2022/7/15 10:00,66,323,-257,-908
10,2022/7/15 10:10,72,326,-254,-838
10,2022/7/15 10:20,73,232,-159,-730
10,2022/7/15 10:30,69,207,-138,-734
10,2022/7/15 10:40,82,179,-97,-638
10,2022/7/15 10:50,74,178,-104,-609
10,2022/7/15 11:00,91,171,-80,-587
10,2022/7/15 11:10,100,117,-17,-514
10,2022/7/15 11:20,100,152,-52,-499
10,2022/7/15 11:30,127,128,-1,-489
10,2022/7/15 11:40,114,139,-25,-449
10,2022/7/15 11:50,132,152,-20,-408
10,2022/7/15 12:00,128,120,8,-348
10,2022/7/15 12:10,113,105,8,-342
10,2022/7/15 12:20,141,150,-9,-318
10,2022/7/15 12:30,131,112,19,-369
10,2022/7/15 12:40,135,160,-25,-397
10,2022/7/15 12:50,131,154,-23,-379
